1.963503362061410351e-01 1.966132547954501375e-01 1.968753693523760395e-01 1.971350718121523127e-01 1.973963823366949866e-01 1.976576928612376882e-01 1.979222195153131914e-01 1.981851381046222937e-01 1.984512728234642254e-01 1.987174075423061848e-01 1.989851503259145171e-01 1.992536971419060776e-01 1.995206358931312374e-01 1.997891827091227979e-01 2.000577295251143584e-01 2.003246682763394904e-01 2.005908029951814220e-01 2.008553296492569529e-01 2.011206603357156841e-01 2.013827748926415862e-01
1.976576928612376882e-01 1.979222195153131914e-01 1.981851381046222937e-01 1.984512728234642254e-01 1.987174075423061848e-01 1.989851503259145171e-01 1.992536971419060776e-01 1.995206358931312374e-01 1.997891827091227979e-01 2.000577295251143584e-01 2.003246682763394904e-01 2.005908029951814220e-01 2.008553296492569529e-01 2.011206603357156841e-01 2.013827748926415862e-01 2.016456934819506885e-01 2.019094161036429913e-01 2.021739427577185222e-01 2.024408815089436542e-01 2.027086242925520143e-01
1.989851503259145171e-01 1.992536971419060776e-01 1.995206358931312374e-01 1.997891827091227979e-01 2.000577295251143584e-01 2.003246682763394904e-01 2.005908029951814220e-01 2.008553296492569529e-01 2.011206603357156841e-01 2.013827748926415862e-01 2.016456934819506885e-01 2.019094161036429913e-01 2.021739427577185222e-01 2.024408815089436542e-01 2.027086242925520143e-01 2.029819953028428048e-01 2.032569743779000515e-01 2.035319534529572705e-01 2.038093446251641183e-01 2.040867357973709662e-01
2.003246682763394904e-01 2.005908029951814220e-01 2.008553296492569529e-01 2.011206603357156841e-01 2.013827748926415862e-01 2.016456934819506885e-01 2.019094161036429913e-01 2.021739427577185222e-01 2.024408815089436542e-01 2.027086242925520143e-01 2.029819953028428048e-01 2.032569743779000515e-01 2.035319534529572705e-01 2.038093446251641183e-01 2.040867357973709662e-01 2.043625189048114132e-01 2.046391060446350607e-01 2.049148891520754800e-01 2.051890641947494986e-01 2.054632392374235172e-01
2.016456934819506885e-01 2.019094161036429913e-01 2.021739427577185222e-01 2.024408815089436542e-01 2.027086242925520143e-01 2.029819953028428048e-01 2.032569743779000515e-01 2.035319534529572705e-01 2.038093446251641183e-01 2.040867357973709662e-01 2.043625189048114132e-01 2.046391060446350607e-01 2.049148891520754800e-01 2.051890641947494986e-01 2.054632392374235172e-01 2.057366102477143355e-01 2.060075691608555248e-01 2.062801361387631149e-01 2.065535071490539332e-01 2.068236620298119222e-01
2.029819953028428048e-01 2.032569743779000515e-01 2.035319534529572705e-01 2.038093446251641183e-01 2.040867357973709662e-01 2.043625189048114132e-01 2.046391060446350607e-01 2.049148891520754800e-01 2.051890641947494986e-01 2.054632392374235172e-01 2.057366102477143355e-01 2.060075691608555248e-01 2.062801361387631149e-01 2.065535071490539332e-01 2.068236620298119222e-01 2.070962290077195123e-01 2.073687959856271301e-01 2.076405589311515199e-01 2.079139299414423103e-01 2.081864969193499282e-01
2.043625189048114132e-01 2.046391060446350607e-01 2.049148891520754800e-01 2.051890641947494986e-01 2.054632392374235172e-01 2.057366102477143355e-01 2.060075691608555248e-01 2.062801361387631149e-01 2.065535071490539332e-01 2.068236620298119222e-01 2.070962290077195123e-01 2.073687959856271301e-01 2.076405589311515199e-01 2.079139299414423103e-01 2.081864969193499282e-01 2.084574558324911175e-01 2.087284147456323069e-01 2.089977655940070678e-01 2.092647043452321998e-01 2.095308390640741314e-01
2.057366102477143355e-01 2.060075691608555248e-01 2.062801361387631149e-01 2.065535071490539332e-01 2.068236620298119222e-01 2.070962290077195123e-01 2.073687959856271301e-01 2.076405589311515199e-01 2.079139299414423103e-01 2.081864969193499282e-01 2.084574558324911175e-01 2.087284147456323069e-01 2.089977655940070678e-01 2.092647043452321998e-01 2.095308390640741314e-01 2.097937576533832615e-01 2.100566762426923639e-01 2.103171827348518375e-01 2.105792972917777117e-01 2.108389997515539849e-01
2.070962290077195123e-01 2.073687959856271301e-01 2.076405589311515199e-01 2.079139299414423103e-01 2.081864969193499282e-01 2.084574558324911175e-01 2.087284147456323069e-01 2.089977655940070678e-01 2.092647043452321998e-01 2.095308390640741314e-01 2.097937576533832615e-01 2.100566762426923639e-01 2.103171827348518375e-01 2.105792972917777117e-01 2.108389997515539849e-01 2.111011143084798869e-01 2.113640328977889893e-01 2.116285595518645202e-01 2.118954983030896522e-01 2.121624370543148119e-01
2.084574558324911175e-01 2.087284147456323069e-01 2.089977655940070678e-01 2.092647043452321998e-01 2.095308390640741314e-01 2.097937576533832615e-01 2.100566762426923639e-01 2.103171827348518375e-01 2.105792972917777117e-01 2.108389997515539849e-01 2.111011143084798869e-01 2.113640328977889893e-01 2.116285595518645202e-01 2.118954983030896522e-01 2.121624370543148119e-01 2.124317879026895728e-01 2.126995306862979329e-01 2.129672734699062653e-01 2.132342122211314250e-01 2.134987388752069282e-01
2.097937576533832615e-01 2.100566762426923639e-01 2.103171827348518375e-01 2.105792972917777117e-01 2.108389997515539849e-01 2.111011143084798869e-01 2.113640328977889893e-01 2.116285595518645202e-01 2.118954983030896522e-01 2.121624370543148119e-01 2.124317879026895728e-01 2.126995306862979329e-01 2.129672734699062653e-01 2.132342122211314250e-01 2.134987388752069282e-01 2.137632655292824591e-01 2.140261841185915614e-01 2.142907107726670923e-01 2.145536293619761947e-01 2.148181560160516979e-01
2.111011143084798869e-01 2.113640328977889893e-01 2.116285595518645202e-01 2.118954983030896522e-01 2.121624370543148119e-01 2.124317879026895728e-01 2.126995306862979329e-01 2.129672734699062653e-01 2.132342122211314250e-01 2.134987388752069282e-01 2.137632655292824591e-01 2.140261841185915614e-01 2.142907107726670923e-01 2.145536293619761947e-01 2.148181560160516979e-01 2.150834867025104291e-01 2.153496214213523607e-01 2.156181682373439212e-01 2.158859110209522814e-01 2.161584779988598715e-01
2.124317879026895728e-01 2.126995306862979329e-01 2.129672734699062653e-01 2.132342122211314250e-01 2.134987388752069282e-01 2.137632655292824591e-01 2.140261841185915614e-01 2.142907107726670923e-01 2.145536293619761947e-01 2.148181560160516979e-01 2.150834867025104291e-01 2.153496214213523607e-01 2.156181682373439212e-01 2.158859110209522814e-01 2.161584779988598715e-01 2.164334570739171182e-01 2.167068280842079087e-01 2.169850232887979846e-01 2.172624144610048325e-01 2.175390016008284799e-01
2.137632655292824591e-01 2.140261841185915614e-01 2.142907107726670923e-01 2.145536293619761947e-01 2.148181560160516979e-01 2.150834867025104291e-01 2.153496214213523607e-01 2.156181682373439212e-01 2.158859110209522814e-01 2.161584779988598715e-01 2.164334570739171182e-01 2.167068280842079087e-01 2.169850232887979846e-01 2.172624144610048325e-01 2.175390016008284799e-01 2.178171968054185281e-01 2.180945879776253760e-01 2.183703710850658231e-01 2.186453501601230420e-01 2.189195252027970606e-01
2.150834867025104291e-01 2.153496214213523607e-01 2.156181682373439212e-01 2.158859110209522814e-01 2.161584779988598715e-01 2.164334570739171182e-01 2.167068280842079087e-01 2.169850232887979846e-01 2.172624144610048325e-01 2.175390016008284799e-01 2.178171968054185281e-01 2.180945879776253760e-01 2.183703710850658231e-01 2.186453501601230420e-01 2.189195252027970606e-01 2.191928962130878789e-01 2.194646591586122686e-01 2.197364221041366583e-01 2.200073810172778477e-01 2.202799479951854655e-01
2.164334570739171182e-01 2.167068280842079087e-01 2.169850232887979846e-01 2.172624144610048325e-01 2.175390016008284799e-01 2.178171968054185281e-01 2.180945879776253760e-01 2.183703710850658231e-01 2.186453501601230420e-01 2.189195252027970606e-01 2.191928962130878789e-01 2.194646591586122686e-01 2.197364221041366583e-01 2.200073810172778477e-01 2.202799479951854655e-01 2.205541230378594841e-01 2.208266900157670742e-01 2.211008650584410928e-01 2.213750401011151114e-01 2.216451949818731004e-01
2.178171968054185281e-01 2.180945879776253760e-01 2.183703710850658231e-01 2.186453501601230420e-01 2.189195252027970606e-01 2.191928962130878789e-01 2.194646591586122686e-01 2.197364221041366583e-01 2.200073810172778477e-01 2.202799479951854655e-01 2.205541230378594841e-01 2.208266900157670742e-01 2.211008650584410928e-01 2.213750401011151114e-01 2.216451949818731004e-01 2.219153498626310617e-01 2.221830926462394218e-01 2.224484233326981530e-01 2.227129499867736562e-01 2.229742605113163578e-01
2.191928962130878789e-01 2.194646591586122686e-01 2.197364221041366583e-01 2.200073810172778477e-01 2.202799479951854655e-01 2.205541230378594841e-01 2.208266900157670742e-01 2.211008650584410928e-01 2.213750401011151114e-01 2.216451949818731004e-01 2.219153498626310617e-01 2.221830926462394218e-01 2.224484233326981530e-01 2.227129499867736562e-01 2.229742605113163578e-01 2.232371791006254602e-01 2.234968815604017334e-01 2.237598001497108358e-01 2.240219147066367378e-01 2.242848332959458402e-01
2.205541230378594841e-01 2.208266900157670742e-01 2.211008650584410928e-01 2.213750401011151114e-01 2.216451949818731004e-01 2.219153498626310617e-01 2.221830926462394218e-01 2.224484233326981530e-01 2.227129499867736562e-01 2.229742605113163578e-01 2.232371791006254602e-01 2.234968815604017334e-01 2.237598001497108358e-01 2.240219147066367378e-01 2.242848332959458402e-01 2.245485559176381429e-01 2.248138866040968742e-01 2.250816293877052066e-01 2.253469600741639378e-01 2.256163109225387264e-01
